### CHAN1_mV;CHAN2_mV;CHAN3_mV;CHAN4_mV;CHAN5_mV;CHAN6_mV;CHAN7_mV;CHAN8_mV;local_time_us;LOCAL_TIME
-0.487328;-0.501633;-0.441551;-0.464916;-0.484467;-0.411034;-0.480175;-0.483513;19149000.000000
-0.482559;-0.505447;-0.438213;-0.465393;-0.482082;-0.410557;-0.484467;-0.484943;19150020.000000
-0.479698;-0.504971;-0.436783;-0.465393;-0.482082;-0.411987;-0.485897;-0.480175;19151000.000000
-0.483036;-0.504971;-0.437737;-0.468254;-0.482082;-0.412941;-0.486851;-0.481129;19152000.000000
-0.484467;-0.501633;-0.434399;-0.466347;-0.484943;-0.416279;-0.487804;-0.481129;19153002.000000
-0.484943;-0.498295;-0.432968;-0.466347;-0.485897;-0.416756;-0.484467;-0.484467;19154002.000000
-0.481129;-0.501156;-0.438213;-0.466824;-0.480175;-0.411987;-0.484943;-0.485420;19155012.000000
-0.482082;-0.501633;-0.439644;-0.465393;-0.480175;-0.411510;-0.484467;-0.482559;19156006.000000
-0.485897;-0.503540;-0.442028;-0.464916;-0.479221;-0.411510;-0.479698;-0.482559;19157004.000000
-0.485897;-0.505924;-0.439167;-0.465870;-0.479698;-0.407219;-0.479698;-0.482082;19158004.000000
-0.486374;-0.507832;-0.436783;-0.465870;-0.480652;-0.408173;-0.480652;-0.483513;19159006.000000
-0.487328;-0.504494;-0.436306;-0.466347;-0.479221;-0.410080;-0.482559;-0.483513;19160006.000000
-0.482082;-0.505924;-0.438213;-0.470638;-0.484943;-0.411034;-0.483036;-0.479698;19161008.000000
-0.483036;-0.505924;-0.435829;-0.470161;-0.485897;-0.412941;-0.479698;-0.484943;19162008.000000
-0.486851;-0.505447;-0.434875;-0.470161;-0.484943;-0.411987;-0.479698;-0.484467;19163008.000000
-0.484467;-0.504971;-0.440598;-0.467777;-0.488281;-0.411987;-0.482559;-0.481606;19164008.000000
-0.484943;-0.504017;-0.442982;-0.464916;-0.486851;-0.409603;-0.485897;-0.480652;19165010.000000
-0.485897;-0.504494;-0.440121;-0.465870;-0.485897;-0.411034;-0.482559;-0.485897;19166012.000000
-0.485897;-0.504494;-0.438690;-0.467777;-0.483990;-0.413895;-0.481129;-0.485420;19167012.000000
-0.484467;-0.504971;-0.438213;-0.465870;-0.483990;-0.413895;-0.478268;-0.485897;19168012.000000
-0.484467;-0.506401;-0.439644;-0.466347;-0.483990;-0.415802;-0.482559;-0.486851;19169016.000000
-0.486851;-0.503063;-0.439644;-0.466824;-0.483990;-0.413418;-0.480652;-0.484467;19170016.000000
-0.486374;-0.503540;-0.436783;-0.466347;-0.484943;-0.411987;-0.480175;-0.485897;19171016.000000
-0.488281;-0.505447;-0.431061;-0.467777;-0.483513;-0.414371;-0.480175;-0.488281;19172016.000000
-0.488758;-0.503540;-0.435829;-0.470161;-0.481129;-0.412941;-0.481606;-0.484467;19173018.000000
-0.487804;-0.501156;-0.439644;-0.466347;-0.480175;-0.410557;-0.482559;-0.485420;19174018.000000
-0.486851;-0.504017;-0.437260;-0.462055;-0.480652;-0.409603;-0.485897;-0.484467;19175018.000000
-0.487328;-0.505447;-0.439167;-0.467300;-0.479698;-0.408173;-0.484943;-0.485897;19176056.000000
-0.484943;-0.507355;-0.437260;-0.467777;-0.476837;-0.408649;-0.483990;-0.483990;19177060.000000
-0.481129;-0.504017;-0.436783;-0.470161;-0.482559;-0.406742;-0.484943;-0.481606;19178020.000000
-0.487804;-0.502586;-0.435829;-0.468254;-0.481129;-0.407696;-0.482082;-0.483513;19179018.000000
-0.486851;-0.500679;-0.437260;-0.467777;-0.484467;-0.411987;-0.480175;-0.482082;19180020.000000
-0.484943;-0.500202;-0.437260;-0.464916;-0.486851;-0.414371;-0.482559;-0.481129;19181020.000000
-0.483990;-0.503540;-0.436783;-0.466824;-0.484943;-0.415325;-0.486851;-0.485897;19182020.000000
-0.483513;-0.500202;-0.436783;-0.466824;-0.483036;-0.413418;-0.486851;-0.486374;19183020.000000
-0.484943;-0.502586;-0.440598;-0.464916;-0.476360;-0.412464;-0.483990;-0.483513;19184048.000000
-0.482559;-0.501156;-0.438690;-0.466824;-0.480175;-0.412941;-0.482559;-0.484943;19185056.000000
-0.483513;-0.501633;-0.441551;-0.467300;-0.483036;-0.409603;-0.481129;-0.484467;19186050.000000
-0.480652;-0.506401;-0.439167;-0.467777;-0.484943;-0.410557;-0.483513;-0.485897;19187024.000000
-0.483513;-0.505924;-0.438213;-0.467777;-0.483990;-0.412941;-0.479698;-0.484467;19188024.000000
-0.483990;-0.504971;-0.442982;-0.466824;-0.479698;-0.412941;-0.479698;-0.482559;19189024.000000
-0.485897;-0.504017;-0.440598;-0.466824;-0.482082;-0.412941;-0.482559;-0.482559;19190044.000000
-0.489235;-0.502586;-0.436783;-0.469208;-0.485897;-0.414371;-0.483036;-0.486851;19191032.000000
-0.484943;-0.504494;-0.438213;-0.466824;-0.485897;-0.412941;-0.481606;-0.486851;19192028.000000
-0.483513;-0.507355;-0.438690;-0.467300;-0.482082;-0.411987;-0.479221;-0.483036;19193028.000000
-0.485420;-0.506401;-0.436783;-0.469208;-0.480175;-0.412941;-0.479221;-0.485420;19194028.000000
-0.489712;-0.505447;-0.436306;-0.465393;-0.485420;-0.411034;-0.478745;-0.484467;19195028.000000
